zone,date_hour,demand,Quantity,Total_Price,delivery_duration_mins,Traffic_Level_Encoded
0,2025-06-03 04:00:00,15,45,3870.4700000000003,38.93333333333333,1.0
0,2025-06-03 05:00:00,33,81,6822.969999999999,33.696969696969695,1.0
0,2025-06-03 06:00:00,29,86,7756.4800000000005,37.827586206896555,1.0
0,2025-06-03 07:00:00,33,76,6022.75,37.45454545454545,0.0
0,2025-06-03 08:00:00,30,79,7469.929999999999,40.63333333333333,0.0
0,2025-06-03 09:00:00,36,108,9282.52,36.166666666666664,0.0
0,2025-06-03 10:00:00,23,72,6191.54,41.47826086956522,2.0
0,2025-06-03 11:00:00,21,52,4728.36,36.142857142857146,2.0
0,2025-06-03 12:00:00,28,91,8030.04,38.714285714285715,2.0
0,2025-06-03 13:00:00,23,79,6206.29,39.82608695652174,2.0
0,2025-06-03 14:00:00,22,76,7319.43,35.09090909090909,2.0
0,2025-06-03 15:00:00,22,65,5325.56,39.36363636363637,2.0
0,2025-06-03 16:00:00,24,65,6271.67,37.208333333333336,0.0
0,2025-06-03 17:00:00,18,50,4040.4,35.166666666666664,0.0
0,2025-06-03 18:00:00,31,97,8003.34,36.806451612903224,0.0
0,2025-06-03 19:00:00,28,74,6964.53,35.964285714285715,0.0
0,2025-06-03 20:00:00,21,63,6449.83,34.333333333333336,1.0
0,2025-06-03 21:00:00,26,69,6351.31,37.57692307692308,1.0
0,2025-06-03 22:00:00,21,70,6827.34,38.19047619047619,1.0
0,2025-06-03 23:00:00,24,67,6555.29,36.916666666666664,1.0
0,2025-06-04 00:00:00,23,66,5806.2300000000005,38.0,1.0
0,2025-06-04 01:00:00,29,99,7381.17,40.3448275862069,1.0
0,2025-06-04 02:00:00,21,58,5439.47,35.523809523809526,1.0
0,2025-06-04 03:00:00,30,85,7221.07,38.3,1.0
0,2025-06-04 04:00:00,22,55,4921.68,34.77272727272727,1.0
0,2025-06-04 05:00:00,26,85,7743.21,36.84615384615385,1.0
0,2025-06-04 06:00:00,25,60,5467.56,34.88,1.0
0,2025-06-04 07:00:00,29,86,7480.7,40.758620689655174,0.0
0,2025-06-04 08:00:00,34,105,10400.74,38.14705882352941,0.0
0,2025-06-04 09:00:00,31,86,8470.42,37.03225806451613,0.0
0,2025-06-04 10:00:00,27,72,6033.31,37.370370370370374,2.0
0,2025-06-04 11:00:00,39,132,11577.2,38.94871794871795,2.0
0,2025-06-04 12:00:00,22,73,7599.37,37.04545454545455,2.0
0,2025-06-04 13:00:00,34,107,9656.19,38.588235294117645,2.0
0,2025-06-04 14:00:00,24,70,6650.07,35.208333333333336,2.0
0,2025-06-04 15:00:00,18,49,4970.53,36.55555555555556,2.0
0,2025-06-04 16:00:00,28,87,8041.2699999999995,38.357142857142854,0.0
0,2025-06-04 17:00:00,26,76,6802.01,39.80769230769231,0.0
0,2025-06-04 18:00:00,20,63,5189.889999999999,36.15,0.0
0,2025-06-04 19:00:00,24,68,5908.72,37.291666666666664,0.0
0,2025-06-04 20:00:00,23,72,6500.67,40.130434782608695,1.0
0,2025-06-04 21:00:00,21,54,5409.41,40.523809523809526,1.0
0,2025-06-04 22:00:00,24,69,5688.91,39.625,1.0
0,2025-06-04 23:00:00,31,101,9064.18,37.096774193548384,1.0
0,2025-06-05 00:00:00,20,66,5274.5,35.5,1.0
0,2025-06-05 01:00:00,16,49,4646.66,40.4375,1.0
0,2025-06-05 02:00:00,26,64,5170.2,36.19230769230769,1.0
0,2025-06-05 03:00:00,34,108,10189.22,37.1764705882353,1.0
0,2025-06-05 04:00:00,29,80,7143.72,38.758620689655174,1.0
0,2025-06-05 05:00:00,23,69,5909.88,39.34782608695652,1.0
0,2025-06-05 06:00:00,23,68,5570.58,38.391304347826086,1.0
0,2025-06-05 07:00:00,19,49,5185.71,39.473684210526315,0.0
0,2025-06-05 08:00:00,30,93,8622.09,40.0,0.0
0,2025-06-05 09:00:00,19,58,5204.93,37.36842105263158,0.0
0,2025-06-05 10:00:00,27,83,8308.89,36.22222222222222,2.0
0,2025-06-05 11:00:00,34,118,11016.93,34.76470588235294,2.0
0,2025-06-05 12:00:00,20,59,5771.33,33.85,2.0
0,2025-06-05 13:00:00,19,51,4999.84,39.526315789473685,2.0
0,2025-06-05 14:00:00,28,77,7142.91,35.642857142857146,2.0
0,2025-06-05 15:00:00,24,75,7565.39,35.875,2.0
0,2025-06-05 16:00:00,31,90,7895.23,38.483870967741936,0.0
0,2025-06-05 17:00:00,27,81,7630.65,38.74074074074074,0.0
0,2025-06-05 18:00:00,27,81,7605.48,36.44444444444444,0.0
0,2025-06-05 19:00:00,29,81,7324.12,35.3448275862069,0.0
0,2025-06-05 20:00:00,27,80,7546.03,38.0,1.0
0,2025-06-05 21:00:00,29,87,7423.8,35.310344827586206,1.0
0,2025-06-05 22:00:00,22,66,5608.5599999999995,38.54545454545455,1.0
0,2025-06-05 23:00:00,27,73,8314.11,35.48148148148148,1.0
0,2025-06-06 00:00:00,20,61,5409.72,33.55,1.0
0,2025-06-06 01:00:00,32,106,9800.32,36.8125,1.0
0,2025-06-06 02:00:00,20,60,4661.54,38.7,1.0
0,2025-06-06 03:00:00,32,97,9125.79,36.71875,1.0
0,2025-06-06 04:00:00,24,82,7334.12,35.875,1.0
0,2025-06-06 05:00:00,32,98,7362.69,40.9375,1.0
0,2025-06-06 06:00:00,24,70,6191.6,38.583333333333336,1.0
0,2025-06-06 07:00:00,32,96,7422.16,38.3125,0.0
0,2025-06-06 08:00:00,37,111,10637.51,37.486486486486484,0.0
0,2025-06-06 09:00:00,32,98,9974.2,35.65625,0.0
0,2025-06-06 10:00:00,31,99,8397.87,34.516129032258064,2.0
0,2025-06-06 11:00:00,27,83,6276.93,37.925925925925924,2.0
0,2025-06-06 12:00:00,28,78,6717.95,37.142857142857146,2.0
0,2025-06-06 13:00:00,28,99,9190.99,38.785714285714285,2.0
0,2025-06-06 14:00:00,26,72,6297.75,34.76923076923077,2.0
0,2025-06-06 15:00:00,26,66,7203.06,38.42307692307692,2.0
0,2025-06-06 16:00:00,23,71,5985.64,36.34782608695652,0.0
0,2025-06-06 17:00:00,26,88,6834.03,37.11538461538461,0.0
0,2025-06-06 18:00:00,27,70,6184.04,37.03703703703704,0.0
0,2025-06-06 19:00:00,27,79,5710.53,39.333333333333336,0.0
0,2025-06-06 20:00:00,23,59,4664.4800000000005,37.95652173913044,1.0
0,2025-06-06 21:00:00,19,59,5242.79,38.1578947368421,1.0
0,2025-06-06 22:00:00,24,67,5724.62,38.333333333333336,1.0
0,2025-06-06 23:00:00,27,74,6137.52,39.925925925925924,1.0
0,2025-06-07 00:00:00,21,70,5941.42,35.80952380952381,1.0
0,2025-06-07 01:00:00,29,79,6725.0,38.827586206896555,1.0
0,2025-06-07 02:00:00,31,89,7077.77,37.87096774193548,1.0
0,2025-06-07 03:00:00,30,83,8100.71,41.333333333333336,1.0
0,2025-06-07 04:00:00,26,76,6552.58,38.80769230769231,1.0
0,2025-06-07 05:00:00,29,91,7679.63,34.89655172413793,1.0
0,2025-06-07 06:00:00,28,91,8091.28,36.57142857142857,1.0
0,2025-06-07 07:00:00,21,65,5748.13,40.142857142857146,0.0
0,2025-06-07 08:00:00,32,85,5790.3,35.96875,0.0
0,2025-06-07 09:00:00,25,80,6896.29,37.68,0.0
0,2025-06-07 10:00:00,33,81,7362.54,36.24242424242424,2.0
0,2025-06-07 11:00:00,29,88,7854.8,39.241379310344826,2.0
0,2025-06-07 12:00:00,29,81,8890.960000000001,38.86206896551724,2.0
0,2025-06-07 13:00:00,32,102,8281.61,39.03125,2.0
0,2025-06-07 14:00:00,31,108,10347.79,41.25806451612903,2.0
0,2025-06-07 15:00:00,44,143,10903.47,40.04545454545455,2.0
0,2025-06-07 16:00:00,23,74,6852.29,35.95652173913044,0.0
0,2025-06-07 17:00:00,27,76,6853.33,35.77777777777778,0.0
0,2025-06-07 18:00:00,33,98,9469.59,41.24242424242424,0.0
0,2025-06-07 19:00:00,31,99,8658.22,38.774193548387096,0.0
0,2025-06-07 20:00:00,28,75,6582.57,36.82142857142857,1.0
0,2025-06-07 21:00:00,23,75,5573.82,34.78260869565217,1.0
0,2025-06-07 22:00:00,27,79,7684.35,41.55555555555556,1.0
0,2025-06-07 23:00:00,39,114,12288.55,37.794871794871796,1.0
0,2025-06-08 00:00:00,28,80,6868.98,40.357142857142854,1.0
0,2025-06-08 01:00:00,37,108,10776.78,37.67567567567568,1.0
0,2025-06-08 02:00:00,28,83,6718.25,34.964285714285715,1.0
0,2025-06-08 03:00:00,31,95,8712.11,38.064516129032256,1.0
0,2025-06-08 04:00:00,27,86,7908.66,39.629629629629626,1.0
0,2025-06-08 05:00:00,29,88,9221.51,42.10344827586207,1.0
0,2025-06-08 06:00:00,25,71,6514.59,38.32,1.0
0,2025-06-08 07:00:00,25,68,5488.88,37.4,0.0
0,2025-06-08 08:00:00,25,69,5893.22,35.6,0.0
0,2025-06-08 09:00:00,19,63,5504.110000000001,39.63157894736842,0.0
0,2025-06-08 10:00:00,29,80,7370.37,34.724137931034484,2.0
0,2025-06-08 11:00:00,24,76,6954.8,34.375,2.0
0,2025-06-08 12:00:00,27,84,7654.71,38.48148148148148,2.0
0,2025-06-08 13:00:00,33,92,7112.2,37.696969696969695,2.0
0,2025-06-08 14:00:00,24,66,5940.4400000000005,38.0,2.0
0,2025-06-08 15:00:00,23,84,7552.219999999999,37.52173913043478,2.0
0,2025-06-08 16:00:00,40,111,9522.28,35.05,0.0
0,2025-06-08 17:00:00,30,94,9601.33,36.53333333333333,0.0
0,2025-06-08 18:00:00,26,71,6017.91,38.84615384615385,0.0
0,2025-06-08 19:00:00,23,64,5638.88,38.608695652173914,0.0
0,2025-06-08 20:00:00,24,57,5048.35,38.291666666666664,1.0
0,2025-06-08 21:00:00,22,62,5473.28,37.63636363636363,1.0
0,2025-06-08 22:00:00,28,82,6968.77,38.107142857142854,1.0
0,2025-06-08 23:00:00,33,110,9270.97,37.484848484848484,1.0
0,2025-06-09 00:00:00,38,115,11085.23,40.44736842105263,1.0
0,2025-06-09 01:00:00,26,82,6428.47,36.73076923076923,1.0
0,2025-06-09 02:00:00,29,88,8116.4,39.51724137931034,1.0
0,2025-06-09 03:00:00,22,59,6023.08,32.77272727272727,1.0
0,2025-06-09 04:00:00,26,72,8053.78,37.19230769230769,1.0
0,2025-06-09 05:00:00,22,67,6278.6900000000005,38.95454545454545,1.0
0,2025-06-09 06:00:00,29,82,8110.05,38.06896551724138,1.0
0,2025-06-09 07:00:00,32,109,9050.37,37.53125,0.0
0,2025-06-09 08:00:00,23,70,5045.46,36.91304347826087,0.0
0,2025-06-09 09:00:00,25,75,6551.73,37.68,0.0
0,2025-06-09 10:00:00,23,74,7353.46,34.56521739130435,2.0
0,2025-06-09 11:00:00,34,107,9923.48,40.294117647058826,2.0
0,2025-06-09 12:00:00,27,77,6231.2300000000005,38.925925925925924,2.0
0,2025-06-09 13:00:00,24,70,5452.77,37.291666666666664,2.0
0,2025-06-09 14:00:00,31,97,9168.93,38.29032258064516,2.0
0,2025-06-09 15:00:00,18,52,4853.29,35.44444444444444,2.0
0,2025-06-09 16:00:00,28,86,7312.97,37.142857142857146,0.0
0,2025-06-09 17:00:00,23,64,5589.96,35.78260869565217,0.0
0,2025-06-09 18:00:00,20,59,5377.83,39.05,0.0
0,2025-06-09 19:00:00,34,106,9827.57,38.411764705882355,0.0
0,2025-06-09 20:00:00,33,90,8581.15,39.09090909090909,1.0
0,2025-06-09 21:00:00,31,93,7794.92,39.0,1.0
0,2025-06-09 22:00:00,19,58,5247.96,33.26315789473684,1.0
0,2025-06-09 23:00:00,29,86,6975.55,38.93103448275862,1.0
0,2025-06-10 00:00:00,24,63,5693.0,41.625,1.0
0,2025-06-10 01:00:00,31,91,7984.18,36.03225806451613,1.0
0,2025-06-10 02:00:00,34,105,9871.89,37.35294117647059,1.0
0,2025-06-10 03:00:00,24,83,6564.0,38.458333333333336,1.0
0,2025-06-10 04:00:00,32,92,8109.58,34.5625,1.0
0,2025-06-10 05:00:00,31,80,7339.74,35.58064516129032,1.0
0,2025-06-10 06:00:00,22,61,5878.11,39.09090909090909,1.0
0,2025-06-10 07:00:00,24,72,7299.24,36.291666666666664,0.0
0,2025-06-10 08:00:00,18,55,4870.88,34.94444444444444,0.0
0,2025-06-10 09:00:00,24,75,7202.05,36.666666666666664,0.0
0,2025-06-10 10:00:00,19,58,5626.4400000000005,37.526315789473685,2.0
0,2025-06-10 11:00:00,41,114,10776.380000000001,33.390243902439025,2.0
0,2025-06-10 12:00:00,22,79,7452.63,40.31818181818182,2.0
0,2025-06-10 13:00:00,20,59,5536.92,36.25,2.0
0,2025-06-10 14:00:00,21,64,5451.46,33.333333333333336,2.0
0,2025-06-10 15:00:00,16,55,3954.55,39.9375,2.0
0,2025-06-10 16:00:00,24,71,6668.47,38.333333333333336,0.0
0,2025-06-10 17:00:00,29,95,8968.23,35.206896551724135,0.0
0,2025-06-10 18:00:00,32,81,6578.49,36.3125,0.0
0,2025-06-10 19:00:00,32,100,8862.79,37.875,0.0
0,2025-06-10 20:00:00,24,66,5404.71,37.5,1.0
0,2025-06-10 21:00:00,31,99,8523.99,33.61290322580645,1.0
0,2025-06-10 22:00:00,27,80,7242.53,40.22222222222222,1.0
0,2025-06-10 23:00:00,26,78,7695.49,42.53846153846154,1.0
0,2025-06-11 00:00:00,21,52,4136.3,39.333333333333336,1.0
0,2025-06-11 01:00:00,25,60,5191.92,37.04,1.0
0,2025-06-11 02:00:00,32,97,8317.24,41.46875,1.0
0,2025-06-11 03:00:00,20,56,4459.28,33.6,1.0
0,2025-06-11 04:00:00,20,60,5514.91,40.15,1.0
0,2025-06-11 05:00:00,32,104,8764.57,37.96875,1.0
0,2025-06-11 06:00:00,27,82,7467.33,32.74074074074074,1.0
0,2025-06-11 07:00:00,29,84,7492.4800000000005,36.827586206896555,0.0
0,2025-06-11 08:00:00,20,57,4805.17,38.6,0.0
0,2025-06-11 09:00:00,22,67,5769.32,38.86363636363637,0.0
0,2025-06-11 10:00:00,30,109,10341.98,35.266666666666666,2.0
0,2025-06-11 11:00:00,27,85,7604.03,34.74074074074074,2.0
0,2025-06-11 12:00:00,19,65,5944.49,33.8421052631579,2.0
0,2025-06-11 13:00:00,25,78,6631.44,41.6,2.0
0,2025-06-11 14:00:00,24,81,7561.63,35.375,2.0
0,2025-06-11 15:00:00,23,72,6564.83,35.26086956521739,2.0
0,2025-06-11 16:00:00,26,83,8424.97,34.42307692307692,0.0
0,2025-06-11 17:00:00,26,68,6041.64,38.53846153846154,0.0
0,2025-06-11 18:00:00,34,109,9935.4,33.0,0.0
0,2025-06-11 19:00:00,24,67,6247.11,39.083333333333336,0.0
0,2025-06-11 20:00:00,26,68,6528.99,40.92307692307692,1.0
0,2025-06-11 21:00:00,23,75,6441.16,39.82608695652174,1.0
0,2025-06-11 22:00:00,34,108,9796.8,37.970588235294116,1.0
0,2025-06-11 23:00:00,26,70,6957.05,33.76923076923077,1.0
0,2025-06-12 00:00:00,23,68,6863.3,36.95652173913044,1.0
0,2025-06-12 01:00:00,39,134,13308.31,38.12820512820513,1.0
0,2025-06-12 02:00:00,30,86,7264.35,37.6,1.0
0,2025-06-12 03:00:00,18,51,4590.08,39.27777777777778,1.0
0,2025-06-12 04:00:00,24,62,5235.35,36.583333333333336,1.0
0,2025-06-12 05:00:00,37,103,9719.65,37.891891891891895,1.0
0,2025-06-12 06:00:00,27,79,7089.6,35.77777777777778,1.0
0,2025-06-12 07:00:00,28,76,6520.05,38.142857142857146,0.0
0,2025-06-12 08:00:00,22,61,4975.6,37.27272727272727,0.0
0,2025-06-12 09:00:00,30,85,8109.1900000000005,38.166666666666664,0.0
0,2025-06-12 10:00:00,22,72,6710.19,34.63636363636363,2.0
0,2025-06-12 11:00:00,30,95,8929.53,40.166666666666664,2.0
0,2025-06-12 12:00:00,28,73,7557.46,38.75,2.0
0,2025-06-12 13:00:00,30,90,8306.98,37.0,2.0
0,2025-06-12 14:00:00,14,42,3336.45,38.0,2.0
0,2025-06-12 15:00:00,33,109,10133.45,38.333333333333336,2.0
0,2025-06-12 16:00:00,34,105,7981.61,33.205882352941174,0.0
0,2025-06-12 17:00:00,32,91,8875.79,35.09375,0.0
0,2025-06-12 18:00:00,33,90,7334.81,39.03030303030303,0.0
0,2025-06-12 19:00:00,26,78,7216.3,37.69230769230769,0.0
0,2025-06-12 20:00:00,17,46,4553.51,41.411764705882355,1.0
0,2025-06-12 21:00:00,26,73,6149.65,39.15384615384615,1.0
0,2025-06-12 22:00:00,27,71,6786.27,38.148148148148145,1.0
0,2025-06-12 23:00:00,21,62,6555.19,38.61904761904762,1.0
0,2025-06-13 00:00:00,27,75,6042.0,36.0,1.0
0,2025-06-13 01:00:00,25,75,6313.02,34.72,1.0
0,2025-06-13 02:00:00,24,68,5785.7699999999995,39.0,1.0
0,2025-06-13 03:00:00,20,61,5532.43,36.25,1.0
0,2025-06-13 04:00:00,25,76,7628.8,36.52,1.0
0,2025-06-13 05:00:00,28,75,7410.96,34.285714285714285,1.0
0,2025-06-13 06:00:00,23,79,6574.83,38.73913043478261,1.0
0,2025-06-13 07:00:00,27,96,7210.64,34.18518518518518,0.0
0,2025-06-13 08:00:00,25,76,7781.47,40.48,0.0
0,2025-06-13 09:00:00,19,48,4753.7,36.73684210526316,0.0
0,2025-06-13 10:00:00,21,65,4518.5199999999995,38.142857142857146,2.0
0,2025-06-13 11:00:00,27,75,7507.66,41.25925925925926,2.0
0,2025-06-13 12:00:00,22,72,6602.66,38.0,2.0
0,2025-06-13 13:00:00,32,94,7056.11,36.75,2.0
0,2025-06-13 14:00:00,27,88,8000.6900000000005,38.55555555555556,2.0
0,2025-06-13 15:00:00,30,96,8389.68,35.96666666666667,2.0
0,2025-06-13 16:00:00,35,99,9042.82,36.285714285714285,0.0
0,2025-06-13 17:00:00,23,69,5287.12,34.65217391304348,0.0
0,2025-06-13 18:00:00,26,85,7617.91,35.76923076923077,0.0
0,2025-06-13 19:00:00,26,78,6412.79,39.03846153846154,0.0
0,2025-06-13 20:00:00,24,58,4861.63,39.416666666666664,1.0
0,2025-06-13 21:00:00,29,90,8768.06,34.96551724137931,1.0
0,2025-06-13 22:00:00,28,87,7865.82,37.5,1.0
0,2025-06-13 23:00:00,24,85,7346.67,38.958333333333336,1.0
0,2025-06-14 00:00:00,32,95,6995.8099999999995,34.21875,1.0
0,2025-06-14 01:00:00,30,96,8240.74,37.766666666666666,1.0
0,2025-06-14 02:00:00,24,73,5941.32,34.583333333333336,1.0
0,2025-06-14 03:00:00,26,63,5699.75,35.46153846153846,1.0
0,2025-06-14 04:00:00,26,87,7439.29,41.88461538461539,1.0
0,2025-06-14 05:00:00,18,55,4584.95,35.55555555555556,1.0
0,2025-06-14 06:00:00,30,84,8587.42,39.8,1.0
0,2025-06-14 07:00:00,25,76,6603.16,37.72,0.0
0,2025-06-14 08:00:00,32,101,9637.28,36.71875,0.0
0,2025-06-14 09:00:00,26,77,6522.9400000000005,36.19230769230769,0.0
0,2025-06-14 10:00:00,22,65,6610.21,38.0,2.0
0,2025-06-14 11:00:00,29,87,8352.7,36.48275862068966,2.0
0,2025-06-14 12:00:00,27,88,8957.43,39.851851851851855,2.0
0,2025-06-14 13:00:00,20,64,6029.48,36.75,2.0
0,2025-06-14 14:00:00,30,84,7918.5,32.733333333333334,2.0
0,2025-06-14 15:00:00,20,59,5210.54,39.05,2.0
0,2025-06-14 16:00:00,22,71,7085.13,37.5,0.0
0,2025-06-14 17:00:00,19,63,5952.54,36.473684210526315,0.0
0,2025-06-14 18:00:00,31,91,7955.35,37.03225806451613,0.0
0,2025-06-14 19:00:00,30,81,7207.52,35.233333333333334,0.0
0,2025-06-14 20:00:00,26,81,6593.53,39.76923076923077,1.0
0,2025-06-14 21:00:00,34,99,8574.45,41.411764705882355,1.0
0,2025-06-14 22:00:00,22,62,6257.5199999999995,40.04545454545455,1.0
0,2025-06-14 23:00:00,23,64,5469.1900000000005,37.78260869565217,1.0
0,2025-06-15 00:00:00,32,97,8516.86,40.0625,1.0
0,2025-06-15 01:00:00,29,106,9194.46,31.448275862068964,1.0
0,2025-06-15 02:00:00,28,94,7375.88,37.42857142857143,1.0
0,2025-06-15 03:00:00,25,66,6739.47,37.52,1.0
0,2025-06-15 04:00:00,14,44,4537.48,34.642857142857146,1.0
0,2025-06-15 05:00:00,24,80,7334.599999999999,37.625,1.0
0,2025-06-15 06:00:00,32,96,8955.79,35.625,1.0
0,2025-06-15 07:00:00,24,76,7078.63,33.666666666666664,0.0
0,2025-06-15 08:00:00,34,95,8723.78,41.588235294117645,0.0
0,2025-06-15 09:00:00,31,90,7849.64,37.516129032258064,0.0
0,2025-06-15 10:00:00,33,105,9165.47,36.03030303030303,2.0
0,2025-06-15 11:00:00,34,94,7584.46,36.85294117647059,2.0
0,2025-06-15 12:00:00,28,76,6962.7,38.535714285714285,2.0
0,2025-06-15 13:00:00,19,62,5274.030000000001,38.421052631578945,2.0
0,2025-06-15 14:00:00,23,78,7005.6900000000005,37.73913043478261,2.0
0,2025-06-15 15:00:00,26,79,7595.17,37.34615384615385,2.0
0,2025-06-15 16:00:00,25,76,7269.679999999999,34.28,0.0
0,2025-06-15 17:00:00,26,76,6238.18,36.69230769230769,0.0
0,2025-06-15 18:00:00,21,57,4811.83,35.333333333333336,0.0
0,2025-06-15 19:00:00,20,56,5089.53,39.45,0.0
0,2025-06-15 20:00:00,26,72,6871.42,38.38461538461539,1.0
0,2025-06-15 21:00:00,27,76,6882.57,36.888888888888886,1.0
0,2025-06-15 22:00:00,27,98,8196.970000000001,40.629629629629626,1.0
0,2025-06-15 23:00:00,31,92,8531.02,35.87096774193548,1.0
0,2025-06-16 00:00:00,25,74,6303.1,34.6,1.0
0,2025-06-16 01:00:00,31,100,7794.360000000001,37.41935483870968,1.0
0,2025-06-16 02:00:00,25,86,7770.84,40.72,1.0
0,2025-06-16 03:00:00,23,60,5316.37,36.82608695652174,1.0
0,2025-06-16 04:00:00,28,79,7806.05,39.464285714285715,1.0
0,2025-06-16 05:00:00,30,87,7590.27,39.1,1.0
0,2025-06-16 06:00:00,29,84,7630.68,40.55172413793103,1.0
0,2025-06-16 07:00:00,15,42,3703.87,36.733333333333334,0.0
0,2025-06-16 08:00:00,30,89,7597.41,36.93333333333333,0.0
0,2025-06-16 09:00:00,23,69,6332.99,40.08695652173913,0.0
1,2025-06-01 10:00:00,39,127,11341.65,37.97435897435897,2.0
1,2025-06-01 11:00:00,31,88,8052.46,38.54838709677419,2.0
1,2025-06-01 12:00:00,29,85,7406.13,39.275862068965516,2.0
1,2025-06-01 13:00:00,26,80,6702.07,39.30769230769231,2.0
1,2025-06-01 14:00:00,30,107,9589.63,38.56666666666667,2.0
1,2025-06-01 15:00:00,36,126,10204.28,39.666666666666664,2.0
1,2025-06-01 16:00:00,33,108,10974.83,39.36363636363637,0.0
1,2025-06-01 17:00:00,40,114,10891.119999999999,37.125,0.0
1,2025-06-01 18:00:00,37,119,9957.1,36.972972972972975,0.0
1,2025-06-01 19:00:00,38,125,11227.13,37.10526315789474,0.0
1,2025-06-01 20:00:00,33,106,9480.51,37.63636363636363,1.0
1,2025-06-01 21:00:00,31,101,9416.7,38.96774193548387,1.0
1,2025-06-01 22:00:00,36,119,11907.14,38.94444444444444,1.0
1,2025-06-01 23:00:00,32,106,10165.43,39.53125,1.0
1,2025-06-02 00:00:00,35,92,7743.77,35.142857142857146,1.0
1,2025-06-02 01:00:00,33,106,9171.039999999999,40.93939393939394,1.0
1,2025-06-02 02:00:00,34,109,8752.44,37.73529411764706,1.0
1,2025-06-02 03:00:00,28,85,7996.17,37.642857142857146,1.0
1,2025-06-02 04:00:00,33,114,9735.13,39.72727272727273,1.0
1,2025-06-02 05:00:00,30,92,8649.7,37.63333333333333,1.0
1,2025-06-02 06:00:00,30,83,8341.06,34.2,1.0
1,2025-06-02 07:00:00,39,115,9956.47,38.43589743589744,0.0
1,2025-06-02 08:00:00,34,99,10335.53,37.61764705882353,0.0
1,2025-06-02 09:00:00,29,87,8228.369999999999,37.89655172413793,0.0
1,2025-06-02 10:00:00,34,105,9328.5,38.705882352941174,2.0
1,2025-06-02 11:00:00,30,98,9988.41,33.266666666666666,2.0
1,2025-06-02 12:00:00,30,92,7973.110000000001,39.166666666666664,2.0
1,2025-06-02 13:00:00,32,99,9134.99,41.21875,2.0
1,2025-06-02 14:00:00,38,110,9189.619999999999,37.44736842105263,2.0
1,2025-06-02 15:00:00,37,115,9777.45,35.62162162162162,2.0
1,2025-06-02 16:00:00,43,136,11849.82,37.93023255813954,0.0
1,2025-06-02 17:00:00,34,104,9014.699999999999,37.1764705882353,0.0
