Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily
2024,10,Oct,Wednesday,School Holiday Weekday,RegionalBus,32800
2024,10,Oct,Wednesday,School Holiday Weekday,RegionalTrain,69950
2024,10,Oct,Wednesday,School Holiday Weekday,Tram,508650
2024,11,Nov,Friday,Normal Weekday,MetroBus,376300
2024,11,Nov,Friday,Normal Weekday,MetroTrain,535300
2024,11,Nov,Friday,Normal Weekday,RegionalBus,30800
2024,11,Nov,Friday,Normal Weekday,RegionalTrain,60350
2024,11,Nov,Friday,Normal Weekday,Tram,522850
2024,11,Nov,Monday,Normal Weekday,MetroBus,352150
2024,11,Nov,Monday,Normal Weekday,MetroTrain,504150
2024,11,Nov,Monday,Normal Weekday,RegionalBus,27950
2024,11,Nov,Monday,Normal Weekday,RegionalTrain,56850
2024,11,Nov,Monday,Normal Weekday,Tram,460500
2024,11,Nov,Saturday,Weekend,MetroBus,201050
2024,11,Nov,Saturday,Weekend,MetroTrain,337650
2024,11,Nov,Saturday,Weekend,RegionalBus,17050
2024,11,Nov,Saturday,Weekend,RegionalTrain,41950
2024,11,Nov,Saturday,Weekend,Tram,377900
2024,11,Nov,Sunday,Weekend,MetroBus,139550
2024,11,Nov,Sunday,Weekend,MetroTrain,229700
2024,11,Nov,Sunday,Weekend,RegionalBus,11600
2024,11,Nov,Sunday,Weekend,RegionalTrain,28250
2024,11,Nov,Sunday,Weekend,Tram,259700
2024,11,Nov,Thursday,Normal Weekday,MetroBus,402600
2024,11,Nov,Thursday,Normal Weekday,MetroTrain,631250
2024,11,Nov,Thursday,Normal Weekday,RegionalBus,31500
2024,11,Nov,Thursday,Normal Weekday,RegionalTrain,63200
2024,11,Nov,Thursday,Normal Weekday,Tram,546500
2024,11,Nov,Tuesday,Normal Weekday,MetroBus,408050
2024,11,Nov,Tuesday,Normal Weekday,MetroTrain,609450
2024,11,Nov,Tuesday,Normal Weekday,RegionalBus,36150
2024,11,Nov,Tuesday,Normal Weekday,RegionalTrain,64450
2024,11,Nov,Tuesday,Normal Weekday,Tram,544050
2024,11,Nov,Wednesday,Normal Weekday,MetroBus,376800
2024,11,Nov,Wednesday,Normal Weekday,MetroTrain,586750
2024,11,Nov,Wednesday,Normal Weekday,RegionalBus,30000
2024,11,Nov,Wednesday,Normal Weekday,RegionalTrain,65000
2024,11,Nov,Wednesday,Normal Weekday,Tram,527700
2024,12,Dec,Friday,Normal Weekday,MetroBus,365350
2024,12,Dec,Friday,Normal Weekday,MetroTrain,539600
2024,12,Dec,Friday,Normal Weekday,RegionalBus,34250
2024,12,Dec,Friday,Normal Weekday,RegionalTrain,62650
2024,12,Dec,Friday,Normal Weekday,Tram,543950
2024,12,Dec,Friday,School Holiday Weekday,MetroBus,233600
2024,12,Dec,Friday,School Holiday Weekday,MetroTrain,380950
2024,12,Dec,Friday,School Holiday Weekday,RegionalBus,22800
2024,12,Dec,Friday,School Holiday Weekday,RegionalTrain,54450
2024,12,Dec,Friday,School Holiday Weekday,Tram,353000
2024,12,Dec,Monday,Normal Weekday,MetroBus,353700
2024,12,Dec,Monday,Normal Weekday,MetroTrain,462800
2024,12,Dec,Monday,Normal Weekday,RegionalBus,30600
2024,12,Dec,Monday,Normal Weekday,RegionalTrain,52300
2024,12,Dec,Monday,Normal Weekday,Tram,449800
2024,12,Dec,Monday,School Holiday Weekday,MetroBus,249900
2024,12,Dec,Monday,School Holiday Weekday,MetroTrain,354400
2024,12,Dec,Monday,School Holiday Weekday,RegionalBus,26350
2024,12,Dec,Monday,School Holiday Weekday,RegionalTrain,47250
2024,12,Dec,Monday,School Holiday Weekday,Tram,351350
2024,12,Dec,Saturday,Weekend,MetroBus,204850
2024,12,Dec,Saturday,Weekend,MetroTrain,334350
2024,12,Dec,Saturday,Weekend,RegionalBus,20100
2024,12,Dec,Saturday,Weekend,RegionalTrain,41700
2024,12,Dec,Saturday,Weekend,Tram,402850
2024,12,Dec,Sunday,Weekend,MetroBus,153350
2024,12,Dec,Sunday,Weekend,MetroTrain,249750
2024,12,Dec,Sunday,Weekend,RegionalBus,12550
2024,12,Dec,Sunday,Weekend,RegionalTrain,30200
2024,12,Dec,Sunday,Weekend,Tram,310400
2024,12,Dec,Thursday,Normal Weekday,MetroBus,398150
2024,12,Dec,Thursday,Normal Weekday,MetroTrain,587650
2024,12,Dec,Thursday,Normal Weekday,RegionalBus,35900
2024,12,Dec,Thursday,Normal Weekday,RegionalTrain,63750
2024,12,Dec,Thursday,Normal Weekday,Tram,569350
2024,12,Dec,Tuesday,Normal Weekday,MetroBus,395000
2024,12,Dec,Tuesday,Normal Weekday,MetroTrain,573900
2024,12,Dec,Tuesday,Normal Weekday,RegionalBus,34500
2024,12,Dec,Tuesday,Normal Weekday,RegionalTrain,61950
2024,12,Dec,Tuesday,Normal Weekday,Tram,543500
2024,12,Dec,Tuesday,School Holiday Weekday,MetroBus,222200
2024,12,Dec,Tuesday,School Holiday Weekday,MetroTrain,300250
2024,12,Dec,Tuesday,School Holiday Weekday,RegionalBus,22850
2024,12,Dec,Tuesday,School Holiday Weekday,RegionalTrain,43100
2024,12,Dec,Tuesday,School Holiday Weekday,Tram,282600
2024,12,Dec,Wednesday,Normal Weekday,MetroBus,402650
2024,12,Dec,Wednesday,Normal Weekday,MetroTrain,604300
2024,12,Dec,Wednesday,Normal Weekday,RegionalBus,35500
2024,12,Dec,Wednesday,Normal Weekday,RegionalTrain,66600
2024,12,Dec,Wednesday,Normal Weekday,Tram,566950
2025,1,Jan,Friday,Normal Weekday,MetroBus,368400
2025,1,Jan,Friday,Normal Weekday,MetroTrain,503000
2025,1,Jan,Friday,Normal Weekday,RegionalBus,33650
2025,1,Jan,Friday,Normal Weekday,RegionalTrain,45650
2025,1,Jan,Friday,Normal Weekday,Tram,471700
2025,1,Jan,Friday,School Holiday Weekday,MetroBus,294200
2025,1,Jan,Friday,School Holiday Weekday,MetroTrain,427800
2025,1,Jan,Friday,School Holiday Weekday,RegionalBus,25500
2025,1,Jan,Friday,School Holiday Weekday,RegionalTrain,53300
2025,1,Jan,Friday,School Holiday Weekday,Tram,427000
2025,1,Jan,Monday,School Holiday Weekday,MetroBus,289300
2025,1,Jan,Monday,School Holiday Weekday,MetroTrain,443600
2025,1,Jan,Monday,School Holiday Weekday,RegionalBus,22800
2025,1,Jan,Monday,School Holiday Weekday,RegionalTrain,53100
2025,1,Jan,Monday,School Holiday Weekday,Tram,400600
2025,1,Jan,Saturday,Weekend,MetroBus,187200
2025,1,Jan,Saturday,Weekend,MetroTrain,297150
2025,1,Jan,Saturday,Weekend,RegionalBus,15250
2025,1,Jan,Saturday,Weekend,RegionalTrain,37400
2025,1,Jan,Saturday,Weekend,Tram,404850
2025,1,Jan,Sunday,Weekend,MetroBus,128750
2025,1,Jan,Sunday,Weekend,MetroTrain,246550
2025,1,Jan,Sunday,Weekend,RegionalBus,8800
2025,1,Jan,Sunday,Weekend,RegionalTrain,29300
2025,1,Jan,Sunday,Weekend,Tram,288200
2025,1,Jan,Thursday,Normal Weekday,MetroBus,379750
2025,1,Jan,Thursday,Normal Weekday,MetroTrain,575900
2025,1,Jan,Thursday,Normal Weekday,RegionalBus,32700
2025,1,Jan,Thursday,Normal Weekday,RegionalTrain,48700
2025,1,Jan,Thursday,Normal Weekday,Tram,485000
2025,1,Jan,Thursday,School Holiday Weekday,MetroBus,312050
2025,1,Jan,Thursday,School Holiday Weekday,MetroTrain,482300
2025,1,Jan,Thursday,School Holiday Weekday,RegionalBus,25850
2025,1,Jan,Thursday,School Holiday Weekday,RegionalTrain,59000
2025,1,Jan,Thursday,School Holiday Weekday,Tram,449050
2025,1,Jan,Tuesday,School Holiday Weekday,MetroBus,336550
2025,1,Jan,Tuesday,School Holiday Weekday,MetroTrain,527550
2025,1,Jan,Tuesday,School Holiday Weekday,RegionalBus,26700
2025,1,Jan,Tuesday,School Holiday Weekday,RegionalTrain,61000
2025,1,Jan,Tuesday,School Holiday Weekday,Tram,463600
2025,1,Jan,Wednesday,Normal Weekday,MetroBus,359250
2025,1,Jan,Wednesday,Normal Weekday,MetroTrain,539900
2025,1,Jan,Wednesday,Normal Weekday,RegionalBus,30550
2025,1,Jan,Wednesday,Normal Weekday,RegionalTrain,60600
2025,1,Jan,Wednesday,Normal Weekday,Tram,470650
2025,1,Jan,Wednesday,School Holiday Weekday,MetroBus,324000
2025,1,Jan,Wednesday,School Holiday Weekday,MetroTrain,519850
2025,1,Jan,Wednesday,School Holiday Weekday,RegionalBus,27000
2025,1,Jan,Wednesday,School Holiday Weekday,RegionalTrain,62800
2025,1,Jan,Wednesday,School Holiday Weekday,Tram,469200
2025,2,Feb,Friday,Normal Weekday,MetroBus,380750
2025,2,Feb,Friday,Normal Weekday,MetroTrain,554150
2025,2,Feb,Friday,Normal Weekday,RegionalBus,35750
2025,2,Feb,Friday,Normal Weekday,RegionalTrain,61900
2025,2,Feb,Friday,Normal Weekday,Tram,492550
2025,2,Feb,Monday,Normal Weekday,MetroBus,375550
2025,2,Feb,Monday,Normal Weekday,MetroTrain,523050
2025,2,Feb,Monday,Normal Weekday,RegionalBus,33800
2025,2,Feb,Monday,Normal Weekday,RegionalTrain,53400
2025,2,Feb,Monday,Normal Weekday,Tram,442850
2025,2,Feb,Saturday,Weekend,MetroBus,200100
2025,2,Feb,Saturday,Weekend,MetroTrain,309650
2025,2,Feb,Saturday,Weekend,RegionalBus,16150
2025,2,Feb,Saturday,Weekend,RegionalTrain,38150
2025,2,Feb,Saturday,Weekend,Tram,475350
2025,2,Feb,Sunday,Weekend,MetroBus,140500
2025,2,Feb,Sunday,Weekend,MetroTrain,217550
2025,2,Feb,Sunday,Weekend,RegionalBus,9750
2025,2,Feb,Sunday,Weekend,RegionalTrain,26500
2025,2,Feb,Sunday,Weekend,Tram,342250
2025,2,Feb,Thursday,Normal Weekday,MetroBus,400300
2025,2,Feb,Thursday,Normal Weekday,MetroTrain,623000
2025,2,Feb,Thursday,Normal Weekday,RegionalBus,37050
2025,2,Feb,Thursday,Normal Weekday,RegionalTrain,65500
2025,2,Feb,Thursday,Normal Weekday,Tram,508850
2025,2,Feb,Tuesday,Normal Weekday,MetroBus,399050
2025,2,Feb,Tuesday,Normal Weekday,MetroTrain,614800
2025,2,Feb,Tuesday,Normal Weekday,RegionalBus,34850
2025,2,Feb,Tuesday,Normal Weekday,RegionalTrain,64100
2025,2,Feb,Tuesday,Normal Weekday,Tram,496600
2025,2,Feb,Wednesday,Normal Weekday,MetroBus,398500
2025,2,Feb,Wednesday,Normal Weekday,MetroTrain,613650
2025,2,Feb,Wednesday,Normal Weekday,RegionalBus,35500
2025,2,Feb,Wednesday,Normal Weekday,RegionalTrain,65000
2025,2,Feb,Wednesday,Normal Weekday,Tram,506300
2025,3,Mar,Friday,Normal Weekday,MetroBus,412850
2025,3,Mar,Friday,Normal Weekday,MetroTrain,660000
2025,3,Mar,Friday,Normal Weekday,RegionalBus,37200
2025,3,Mar,Friday,Normal Weekday,RegionalTrain,71500
2025,3,Mar,Friday,Normal Weekday,Tram,519800
2025,3,Mar,Monday,Normal Weekday,MetroBus,417000
2025,3,Mar,Monday,Normal Weekday,MetroTrain,601350
2025,3,Mar,Monday,Normal Weekday,RegionalBus,37150
2025,3,Mar,Monday,Normal Weekday,RegionalTrain,59500
2025,3,Mar,Monday,Normal Weekday,Tram,490350
2025,3,Mar,Saturday,Weekend,MetroBus,221400
2025,3,Mar,Saturday,Weekend,MetroTrain,388550
2025,3,Mar,Saturday,Weekend,RegionalBus,18700
2025,3,Mar,Saturday,Weekend,RegionalTrain,47550
2025,3,Mar,Saturday,Weekend,Tram,527700
2025,3,Mar,Sunday,Weekend,MetroBus,147100
2025,3,Mar,Sunday,Weekend,MetroTrain,256850
2025,3,Mar,Sunday,Weekend,RegionalBus,11000
2025,3,Mar,Sunday,Weekend,RegionalTrain,31050
2025,3,Mar,Sunday,Weekend,Tram,361850
2025,3,Mar,Thursday,Normal Weekday,MetroBus,441750
2025,3,Mar,Thursday,Normal Weekday,MetroTrain,747100
2025,3,Mar,Thursday,Normal Weekday,RegionalBus,39150
2025,3,Mar,Thursday,Normal Weekday,RegionalTrain,75650
2025,3,Mar,Thursday,Normal Weekday,Tram,552550
2025,3,Mar,Tuesday,Normal Weekday,MetroBus,446750
2025,3,Mar,Tuesday,Normal Weekday,MetroTrain,699400
2025,3,Mar,Tuesday,Normal Weekday,RegionalBus,39750
2025,3,Mar,Tuesday,Normal Weekday,RegionalTrain,70000
2025,3,Mar,Tuesday,Normal Weekday,Tram,543100
2025,3,Mar,Wednesday,Normal Weekday,MetroBus,442250
2025,3,Mar,Wednesday,Normal Weekday,MetroTrain,702550
2025,3,Mar,Wednesday,Normal Weekday,RegionalBus,39300
2025,3,Mar,Wednesday,Normal Weekday,RegionalTrain,71200
2025,3,Mar,Wednesday,Normal Weekday,Tram,547700
2025,4,Apr,Friday,Normal Weekday,MetroBus,393200
2025,4,Apr,Friday,Normal Weekday,MetroTrain,580950
2025,4,Apr,Friday,Normal Weekday,RegionalBus,32150
2025,4,Apr,Friday,Normal Weekday,RegionalTrain,55550
2025,4,Apr,Friday,Normal Weekday,Tram,500400
2025,4,Apr,Friday,School Holiday Weekday,MetroBus,369700
2025,4,Apr,Friday,School Holiday Weekday,MetroTrain,568750
2025,4,Apr,Friday,School Holiday Weekday,RegionalBus,30550
2025,4,Apr,Friday,School Holiday Weekday,RegionalTrain,58900
2025,4,Apr,Friday,School Holiday Weekday,Tram,511950
2025,4,Apr,Monday,Normal Weekday,MetroBus,404100
2025,4,Apr,Monday,Normal Weekday,MetroTrain,568450
2025,4,Apr,Monday,Normal Weekday,RegionalBus,36050
2025,4,Apr,Monday,Normal Weekday,RegionalTrain,61400
2025,4,Apr,Monday,Normal Weekday,Tram,458050
2025,4,Apr,Monday,School Holiday Weekday,MetroBus,370300
2025,4,Apr,Monday,School Holiday Weekday,MetroTrain,532400
2025,4,Apr,Monday,School Holiday Weekday,RegionalBus,29700
2025,4,Apr,Monday,School Holiday Weekday,RegionalTrain,59650
2025,4,Apr,Monday,School Holiday Weekday,Tram,465150
2025,4,Apr,Saturday,Weekend,MetroBus,216500
2025,4,Apr,Saturday,Weekend,MetroTrain,329750
2025,4,Apr,Saturday,Weekend,RegionalBus,18200
2025,4,Apr,Saturday,Weekend,RegionalTrain,40200
2025,4,Apr,Saturday,Weekend,Tram,454000
2025,4,Apr,Sunday,Weekend,MetroBus,151150
2025,4,Apr,Sunday,Weekend,MetroTrain,271950
2025,4,Apr,Sunday,Weekend,RegionalBus,10850
2025,4,Apr,Sunday,Weekend,RegionalTrain,33000
2025,4,Apr,Sunday,Weekend,Tram,321350
2025,4,Apr,Thursday,Normal Weekday,MetroBus,401150
2025,4,Apr,Thursday,Normal Weekday,MetroTrain,672100
2025,4,Apr,Thursday,Normal Weekday,RegionalBus,36550
2025,4,Apr,Thursday,Normal Weekday,RegionalTrain,63800
2025,4,Apr,Thursday,Normal Weekday,Tram,511900
2025,4,Apr,Thursday,School Holiday Weekday,MetroBus,400000
2025,4,Apr,Thursday,School Holiday Weekday,MetroTrain,598450
2025,4,Apr,Thursday,School Holiday Weekday,RegionalBus,32400
2025,4,Apr,Thursday,School Holiday Weekday,RegionalTrain,68100
2025,4,Apr,Thursday,School Holiday Weekday,Tram,534000
2025,4,Apr,Tuesday,Normal Weekday,MetroBus,399850
2025,4,Apr,Tuesday,Normal Weekday,MetroTrain,608100
2025,4,Apr,Tuesday,Normal Weekday,RegionalBus,36150
2025,4,Apr,Tuesday,Normal Weekday,RegionalTrain,62550
2025,4,Apr,Tuesday,Normal Weekday,Tram,488100
2025,4,Apr,Tuesday,School Holiday Weekday,MetroBus,400850
2025,4,Apr,Tuesday,School Holiday Weekday,MetroTrain,623500
2025,4,Apr,Tuesday,School Holiday Weekday,RegionalBus,31850
2025,4,Apr,Tuesday,School Holiday Weekday,RegionalTrain,68050
2025,4,Apr,Tuesday,School Holiday Weekday,Tram,540650
2025,4,Apr,Wednesday,Normal Weekday,MetroBus,412400
2025,4,Apr,Wednesday,Normal Weekday,MetroTrain,620050
2025,4,Apr,Wednesday,Normal Weekday,RegionalBus,36950
2025,4,Apr,Wednesday,Normal Weekday,RegionalTrain,64100
2025,4,Apr,Wednesday,Normal Weekday,Tram,512100
2025,4,Apr,Wednesday,School Holiday Weekday,MetroBus,396800
2025,4,Apr,Wednesday,School Holiday Weekday,MetroTrain,639700
2025,4,Apr,Wednesday,School Holiday Weekday,RegionalBus,32500
2025,4,Apr,Wednesday,School Holiday Weekday,RegionalTrain,66950
2025,4,Apr,Wednesday,School Holiday Weekday,Tram,544850
2025,5,May,Friday,Normal Weekday,MetroBus,381900
2025,5,May,Friday,Normal Weekday,MetroTrain,606250
2025,5,May,Friday,Normal Weekday,RegionalBus,32500
2025,5,May,Friday,Normal Weekday,RegionalTrain,65500
2025,5,May,Friday,Normal Weekday,Tram,484400
2025,5,May,Monday,Normal Weekday,MetroBus,388750
2025,5,May,Monday,Normal Weekday,MetroTrain,559650
2025,5,May,Monday,Normal Weekday,RegionalBus,32300
2025,5,May,Monday,Normal Weekday,RegionalTrain,59500
2025,5,May,Monday,Normal Weekday,Tram,445300
2025,5,May,Saturday,Weekend,MetroBus,209450
2025,5,May,Saturday,Weekend,MetroTrain,372250
2025,5,May,Saturday,Weekend,RegionalBus,16100
2025,5,May,Saturday,Weekend,RegionalTrain,46600
2025,5,May,Saturday,Weekend,Tram,456550
2025,5,May,Sunday,Weekend,MetroBus,150650
2025,5,May,Sunday,Weekend,MetroTrain,283450
2025,5,May,Sunday,Weekend,RegionalBus,9700
2025,5,May,Sunday,Weekend,RegionalTrain,34950
2025,5,May,Sunday,Weekend,Tram,338750
2025,5,May,Thursday,Normal Weekday,MetroBus,414850
2025,5,May,Thursday,Normal Weekday,MetroTrain,658600
2025,5,May,Thursday,Normal Weekday,RegionalBus,35600
2025,5,May,Thursday,Normal Weekday,RegionalTrain,69900
2025,5,May,Thursday,Normal Weekday,Tram,517950
2025,5,May,Tuesday,Normal Weekday,MetroBus,411300
2025,5,May,Tuesday,Normal Weekday,MetroTrain,656300
2025,5,May,Tuesday,Normal Weekday,RegionalBus,34050
2025,5,May,Tuesday,Normal Weekday,RegionalTrain,68700
2025,5,May,Tuesday,Normal Weekday,Tram,499650
2025,5,May,Wednesday,Normal Weekday,MetroBus,387700
2025,5,May,Wednesday,Normal Weekday,MetroTrain,642000
2025,5,May,Wednesday,Normal Weekday,RegionalBus,31450
2025,5,May,Wednesday,Normal Weekday,RegionalTrain,69000
2025,5,May,Wednesday,Normal Weekday,Tram,503650
2025,6,Jun,Friday,Normal Weekday,MetroBus,352450
2025,6,Jun,Friday,Normal Weekday,MetroTrain,504500
2025,6,Jun,Friday,Normal Weekday,RegionalBus,31300
2025,6,Jun,Friday,Normal Weekday,RegionalTrain,57200
2025,6,Jun,Friday,Normal Weekday,Tram,420650
2025,6,Jun,Monday,Normal Weekday,MetroBus,345600
2025,6,Jun,Monday,Normal Weekday,MetroTrain,499650
2025,6,Jun,Monday,Normal Weekday,RegionalBus,29000
2025,6,Jun,Monday,Normal Weekday,RegionalTrain,54400
2025,6,Jun,Monday,Normal Weekday,Tram,387000
2025,6,Jun,Saturday,Weekend,MetroBus,192500
2025,6,Jun,Saturday,Weekend,MetroTrain,333750
2025,6,Jun,Saturday,Weekend,RegionalBus,15300
2025,6,Jun,Saturday,Weekend,RegionalTrain,43100
2025,6,Jun,Saturday,Weekend,Tram,391500
2025,6,Jun,Sunday,Weekend,MetroBus,134750
2025,6,Jun,Sunday,Weekend,MetroTrain,235200
2025,6,Jun,Sunday,Weekend,RegionalBus,8550
2025,6,Jun,Sunday,Weekend,RegionalTrain,29700
2025,6,Jun,Sunday,Weekend,Tram,284900
2025,6,Jun,Thursday,Normal Weekday,MetroBus,382600
2025,6,Jun,Thursday,Normal Weekday,MetroTrain,598950
2025,6,Jun,Thursday,Normal Weekday,RegionalBus,34200
2025,6,Jun,Thursday,Normal Weekday,RegionalTrain,63900
2025,6,Jun,Thursday,Normal Weekday,Tram,466150
2025,6,Jun,Tuesday,Normal Weekday,MetroBus,364500
2025,6,Jun,Tuesday,Normal Weekday,MetroTrain,572950
2025,6,Jun,Tuesday,Normal Weekday,RegionalBus,30550
2025,6,Jun,Tuesday,Normal Weekday,RegionalTrain,60900
2025,6,Jun,Tuesday,Normal Weekday,Tram,433000
2025,6,Jun,Wednesday,Normal Weekday,MetroBus,367550
2025,6,Jun,Wednesday,Normal Weekday,MetroTrain,574400
2025,6,Jun,Wednesday,Normal Weekday,RegionalBus,30700
2025,6,Jun,Wednesday,Normal Weekday,RegionalTrain,61750
2025,6,Jun,Wednesday,Normal Weekday,Tram,448550
2025,7,Jul,Friday,Normal Weekday,MetroBus,352750
2025,7,Jul,Friday,Normal Weekday,MetroTrain,545700
2025,7,Jul,Friday,Normal Weekday,RegionalBus,32050
2025,7,Jul,Friday,Normal Weekday,RegionalTrain,57550
2025,7,Jul,Friday,Normal Weekday,Tram,426800
2025,7,Jul,Friday,School Holiday Weekday,MetroBus,336450
2025,7,Jul,Friday,School Holiday Weekday,MetroTrain,454500
2025,7,Jul,Friday,School Holiday Weekday,RegionalBus,29150
2025,7,Jul,Friday,School Holiday Weekday,RegionalTrain,61250
2025,7,Jul,Friday,School Holiday Weekday,Tram,424800
2025,7,Jul,Monday,Normal Weekday,MetroBus,381650
2025,7,Jul,Monday,Normal Weekday,MetroTrain,519500
2025,7,Jul,Monday,Normal Weekday,RegionalBus,32600
2025,7,Jul,Monday,Normal Weekday,RegionalTrain,54050
2025,7,Jul,Monday,Normal Weekday,Tram,400600
2025,7,Jul,Monday,School Holiday Weekday,MetroBus,336650
2025,7,Jul,Monday,School Holiday Weekday,MetroTrain,453250
2025,7,Jul,Monday,School Holiday Weekday,RegionalBus,28800
2025,7,Jul,Monday,School Holiday Weekday,RegionalTrain,56750
2025,7,Jul,Monday,School Holiday Weekday,Tram,398800
2025,7,Jul,Saturday,Weekend,MetroBus,200050
2025,7,Jul,Saturday,Weekend,MetroTrain,335300
2025,7,Jul,Saturday,Weekend,RegionalBus,16000
2025,7,Jul,Saturday,Weekend,RegionalTrain,40500
2025,7,Jul,Saturday,Weekend,Tram,399450
2025,7,Jul,Sunday,Weekend,MetroBus,141300
2025,7,Jul,Sunday,Weekend,MetroTrain,249350
2025,7,Jul,Sunday,Weekend,RegionalBus,9900
2025,7,Jul,Sunday,Weekend,RegionalTrain,29700
2025,7,Jul,Sunday,Weekend,Tram,281000
2025,7,Jul,Thursday,Normal Weekday,MetroBus,398550
2025,7,Jul,Thursday,Normal Weekday,MetroTrain,622150
2025,7,Jul,Thursday,Normal Weekday,RegionalBus,35950
2025,7,Jul,Thursday,Normal Weekday,RegionalTrain,64650
2025,7,Jul,Thursday,Normal Weekday,Tram,458050
2025,7,Jul,Thursday,School Holiday Weekday,MetroBus,302900
2025,7,Jul,Thursday,School Holiday Weekday,MetroTrain,511600
2025,7,Jul,Thursday,School Holiday Weekday,RegionalBus,25450
2025,7,Jul,Thursday,School Holiday Weekday,RegionalTrain,65500
2025,7,Jul,Thursday,School Holiday Weekday,Tram,444700
2025,7,Jul,Tuesday,Normal Weekday,MetroBus,359200
2025,7,Jul,Tuesday,Normal Weekday,MetroTrain,592300
2025,7,Jul,Tuesday,Normal Weekday,RegionalBus,28950
2025,7,Jul,Tuesday,Normal Weekday,RegionalTrain,62400
2025,7,Jul,Tuesday,Normal Weekday,Tram,431200
2025,7,Jul,Tuesday,School Holiday Weekday,MetroBus,340600
2025,7,Jul,Tuesday,School Holiday Weekday,MetroTrain,500200
2025,7,Jul,Tuesday,School Holiday Weekday,RegionalBus,29650
2025,7,Jul,Tuesday,School Holiday Weekday,RegionalTrain,62800
2025,7,Jul,Tuesday,School Holiday Weekday,Tram,430600
2025,7,Jul,Wednesday,Normal Weekday,MetroBus,374550
2025,7,Jul,Wednesday,Normal Weekday,MetroTrain,581800
2025,7,Jul,Wednesday,Normal Weekday,RegionalBus,34450
2025,7,Jul,Wednesday,Normal Weekday,RegionalTrain,63000
2025,7,Jul,Wednesday,Normal Weekday,Tram,432500
2025,7,Jul,Wednesday,School Holiday Weekday,MetroBus,354450
2025,7,Jul,Wednesday,School Holiday Weekday,MetroTrain,509500
2025,7,Jul,Wednesday,School Holiday Weekday,RegionalBus,30400
2025,7,Jul,Wednesday,School Holiday Weekday,RegionalTrain,67700
2025,7,Jul,Wednesday,School Holiday Weekday,Tram,455900
2025,8,Aug,Friday,Normal Weekday,MetroBus,371550
2025,8,Aug,Friday,Normal Weekday,MetroTrain,550900
2025,8,Aug,Friday,Normal Weekday,RegionalBus,32750
2025,8,Aug,Friday,Normal Weekday,RegionalTrain,60850
2025,8,Aug,Friday,Normal Weekday,Tram,418000
2025,8,Aug,Monday,Normal Weekday,MetroBus,387250
2025,8,Aug,Monday,Normal Weekday,MetroTrain,544700
2025,8,Aug,Monday,Normal Weekday,RegionalBus,33200
2025,8,Aug,Monday,Normal Weekday,RegionalTrain,59950
2025,8,Aug,Monday,Normal Weekday,Tram,392600
2025,8,Aug,Saturday,Weekend,MetroBus,192850
2025,8,Aug,Saturday,Weekend,MetroTrain,339400
2025,8,Aug,Saturday,Weekend,RegionalBus,15300
2025,8,Aug,Saturday,Weekend,RegionalTrain,37900
2025,8,Aug,Saturday,Weekend,Tram,384600
2025,8,Aug,Sunday,Weekend,MetroBus,141450
2025,8,Aug,Sunday,Weekend,MetroTrain,244100
2025,8,Aug,Sunday,Weekend,RegionalBus,9350
2025,8,Aug,Sunday,Weekend,RegionalTrain,29500
2025,8,Aug,Sunday,Weekend,Tram,267550
2025,8,Aug,Thursday,Normal Weekday,MetroBus,414600
2025,8,Aug,Thursday,Normal Weekday,MetroTrain,663200
2025,8,Aug,Thursday,Normal Weekday,RegionalBus,35500
2025,8,Aug,Thursday,Normal Weekday,RegionalTrain,70750
2025,8,Aug,Thursday,Normal Weekday,Tram,453700
2025,8,Aug,Tuesday,Normal Weekday,MetroBus,399350
2025,8,Aug,Tuesday,Normal Weekday,MetroTrain,615950
2025,8,Aug,Tuesday,Normal Weekday,RegionalBus,33050
2025,8,Aug,Tuesday,Normal Weekday,RegionalTrain,68000
2025,8,Aug,Tuesday,Normal Weekday,Tram,425750
2025,8,Aug,Wednesday,Normal Weekday,MetroBus,405750
2025,8,Aug,Wednesday,Normal Weekday,MetroTrain,612650
2025,8,Aug,Wednesday,Normal Weekday,RegionalBus,34350
2025,8,Aug,Wednesday,Normal Weekday,RegionalTrain,66850
2025,8,Aug,Wednesday,Normal Weekday,Tram,443300
2025,9,Sep,Friday,Normal Weekday,MetroBus,346150
2025,9,Sep,Friday,Normal Weekday,MetroTrain,582750
2025,9,Sep,Friday,Normal Weekday,RegionalBus,29600
2025,9,Sep,Friday,Normal Weekday,RegionalTrain,65200
2025,9,Sep,Friday,Normal Weekday,Tram,427250
2025,9,Sep,Monday,Normal Weekday,MetroBus,365000
2025,9,Sep,Monday,Normal Weekday,MetroTrain,512350
2025,9,Sep,Monday,Normal Weekday,RegionalBus,34100
2025,9,Sep,Monday,Normal Weekday,RegionalTrain,56450
2025,9,Sep,Monday,Normal Weekday,Tram,388600
2025,9,Sep,Monday,School Holiday Weekday,MetroBus,338650
2025,9,Sep,Monday,School Holiday Weekday,MetroTrain,486000
2025,9,Sep,Monday,School Holiday Weekday,RegionalBus,30150
2025,9,Sep,Monday,School Holiday Weekday,RegionalTrain,63450
2025,9,Sep,Monday,School Holiday Weekday,Tram,385350
2025,9,Sep,Saturday,Weekend,MetroBus,176100
2025,9,Sep,Saturday,Weekend,MetroTrain,337900
2025,9,Sep,Saturday,Weekend,RegionalBus,15050
