route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3300","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3301","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3302","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3303","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3304","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3305","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3306","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3307","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3308","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3309","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3310","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3311","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3312","2-LIL-vpt-10.15.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3313","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3314","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3315","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3316","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3317","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3318","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3319","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3320","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3321","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3323","2-LIL-vpt-10.16.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3325","2-LIL-vpt-10.17.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3326","2-LIL-vpt-10.15.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3327","2-LIL-vpt-10.16.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3331","2-LIL-vpt-10.16.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3333","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3673","2-LIL-vpt-10.18.H","Ringwood via City Loop","0","6227","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3675","2-LIL-vpt-10.18.H","Ringwood via City Loop","0","6229","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3801","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","8482","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3803","2-LIL-vpt-10.20.H","Lilydale via City Loop","0","6162","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3805","2-LIL-vpt-10.21.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3807","2-LIL-vpt-10.21.H","Lilydale via City Loop","0","6189","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3809","2-LIL-vpt-10.21.H","Lilydale via City Loop","0","6204","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3811","2-LIL-vpt-10.21.H","Lilydale via City Loop","0","6190","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3813","2-LIL-vpt-10.21.H","Lilydale via City Loop","0","6205","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3815","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6194","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3817","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6152","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3819","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6199","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3821","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6137","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3823","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6213","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3825","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6155","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3827","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6203","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3829","2-LIL-vpt-10.23.H","Lilydale via City Loop","0","6284","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3831","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6198","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3833","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6135","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3835","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6191","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3837","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6141","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3839","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6220","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3841","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6146","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3843","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6209","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3845","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6154","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3847","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6211","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3849","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6149","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3851","2-LIL-vpt-10.24.H","Lilydale via City Loop","0","6167","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3853","2-LIL-vpt-10.24.H","Lilydale via City Loop","0","6301","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3855","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6219","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3857","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6139","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3859","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6188","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3861","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6150","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3863","2-LIL-vpt-10.25.H","Lilydale via City Loop","0","6217","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3865","2-LIL-vpt-10.23.H","Lilydale via City Loop","0","6283","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3867","2-LIL-vpt-10.26.H","Lilydale via City Loop","0","2391","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3869","2-LIL-vpt-10.27.H","Lilydale via City Loop","0","6302","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3871","2-LIL-vpt-10.28.H","Lilydale via City Loop","0","6165","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3873","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","6224","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3875","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","6221","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-3877","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","6226","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-7245","2-LIL-vpt-10.29.H","Ringwood","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-7247","2-LIL-vpt-10.29.H","Ringwood","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-7821","2-LIL-vpt-10.30.H","Ringwood via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T2","02-LIL--10-T2-7823","2-LIL-vpt-10.31.H","Ringwood via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3070","2-LIL-vpt-10.32.R","Flinders Street","1","6355","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3072","2-LIL-vpt-10.32.R","Flinders Street","1","6354","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3074","2-LIL-vpt-10.32.R","Flinders Street","1","6421","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3084","2-LIL-vpt-10.33.R","Flinders Street","1","6309","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3086","2-LIL-vpt-10.33.R","Flinders Street","1","6310","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3212","2-LIL-vpt-10.6.R","Flinders Street","1","6420","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3214","2-LIL-vpt-10.5.R","Flinders Street","1","8483","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3216","2-LIL-vpt-10.5.R","Flinders Street","1","6413","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3218","2-LIL-vpt-10.6.R","Flinders Street","1","6357","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3220","2-LIL-vpt-10.5.R","Flinders Street","1","6404","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3222","2-LIL-vpt-10.6.R","Flinders Street","1","6378","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3224","2-LIL-vpt-10.5.R","Flinders Street","1","6399","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3226","2-LIL-vpt-10.5.R","Flinders Street","1","6371","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3228","2-LIL-vpt-10.5.R","Flinders Street","1","6395","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3230","2-LIL-vpt-10.5.R","Flinders Street","1","6361","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3232","2-LIL-vpt-10.5.R","Flinders Street","1","6411","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3234","2-LIL-vpt-10.5.R","Flinders Street","1","6366","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3236","2-LIL-vpt-10.5.R","Flinders Street","1","6401","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3238","2-LIL-vpt-10.5.R","Flinders Street","1","6375","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3240","2-LIL-vpt-10.5.R","Flinders Street","1","6402","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3242","2-LIL-vpt-10.5.R","Flinders Street","1","6380","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3244","2-LIL-vpt-10.5.R","Flinders Street","1","6398","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3246","2-LIL-vpt-10.5.R","Flinders Street","1","6368","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3248","2-LIL-vpt-10.5.R","Flinders Street","1","6416","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3250","2-LIL-vpt-10.5.R","Flinders Street","1","6369","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3252","2-LIL-vpt-10.5.R","Flinders Street","1","6419","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3254","2-LIL-vpt-10.5.R","Flinders Street","1","6365","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3256","2-LIL-vpt-10.5.R","Flinders Street","1","6393","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3258","2-LIL-vpt-10.5.R","Flinders Street","1","6367","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3260","2-LIL-vpt-10.5.R","Flinders Street","1","6412","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3262","2-LIL-vpt-10.5.R","Flinders Street","1","6374","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3264","2-LIL-vpt-10.5.R","Flinders Street","1","6376","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3266","2-LIL-vpt-10.7.R","Flinders Street","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3268","2-LIL-vpt-10.7.R","Flinders Street","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3270","2-LIL-vpt-10.5.R","Flinders Street","1","6350","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3272","2-LIL-vpt-10.6.R","Flinders Street","1","6347","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3274","2-LIL-vpt-10.6.R","Flinders Street","1","6346","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3276","2-LIL-vpt-10.5.R","Flinders Street","1","6349","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3278","2-LIL-vpt-10.5.R","Flinders Street","1","6353","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3280","2-LIL-vpt-10.7.R","Flinders Street","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3291","2-LIL-vpt-10.10.H","Lilydale","0","6170","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3292","2-LIL-vpt-10.12.R","Flinders Street","1","6308","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3293","2-LIL-vpt-10.10.H","Lilydale","0","6171","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3294","2-LIL-vpt-10.12.R","Flinders Street","1","6307","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3300","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3302","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3304","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3306","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3308","2-LIL-vpt-10.13.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3312","2-LIL-vpt-10.15.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3313","2-LIL-vpt-10.34.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3314","2-LIL-vpt-10.15.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3315","2-LIL-vpt-10.34.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3316","2-LIL-vpt-10.15.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3317","2-LIL-vpt-10.16.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3318","2-LIL-vpt-10.15.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3319","2-LIL-vpt-10.16.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3320","2-LIL-vpt-10.15.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3321","2-LIL-vpt-10.16.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3323","2-LIL-vpt-10.17.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3325","2-LIL-vpt-10.16.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3328","2-LIL-vpt-10.15.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3333","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3335","2-LIL-vpt-10.14.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3667","2-LIL-vpt-10.35.H","Ringwood via City Loop","0","6304","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3669","2-LIL-vpt-10.18.H","Ringwood via City Loop","0","6231","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3671","2-LIL-vpt-10.18.H","Ringwood via City Loop","0","6228","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3673","2-LIL-vpt-10.18.H","Ringwood via City Loop","0","6222","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3675","2-LIL-vpt-10.18.H","Ringwood via City Loop","0","6232","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3801","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","6431","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3803","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","6218","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3805","2-LIL-vpt-10.20.H","Lilydale via City Loop","0","6200","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3807","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","6202","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3813","2-LIL-vpt-10.36.H","Lilydale via City Loop","0","6215","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3815","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3817","2-LIL-vpt-10.24.H","Lilydale via City Loop","0","8483","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3819","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6216","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3821","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6153","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3823","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6214","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3825","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6140","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3827","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6212","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3829","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6145","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3831","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6201","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3833","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6138","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3835","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6196","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3837","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6151","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3839","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6193","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3841","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6148","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3843","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6210","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3845","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6134","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3847","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6208","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3849","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6147","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3851","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6197","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3853","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6136","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3855","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6192","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3857","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6143","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3859","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6206","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3861","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6144","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3863","2-LIL-vpt-10.25.H","Lilydale via City Loop","0","6207","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3865","2-LIL-vpt-10.22.H","Lilydale via City Loop","0","6142","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3867","2-LIL-vpt-10.27.H","Lilydale via City Loop","0","2394","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3869","2-LIL-vpt-10.27.H","Lilydale via City Loop","0","6303","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3871","2-LIL-vpt-10.28.H","Lilydale via City Loop","0","6164","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3873","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","6230","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3875","2-LIL-vpt-10.19.H","Lilydale via City Loop","0","6225","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-3877","2-LIL-vpt-10.20.H","Lilydale via City Loop","0","6223","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-7200","2-LIL-vpt-10.37.R","Flinders Street","1","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-7201","2-LIL-vpt-10.29.H","Ringwood","0","","1"
"aus:vic:vic-02-LIL:","T3","02-LIL--10-T3-7203","2-LIL-vpt-10.29.H","Ringwood","0","","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3038","2-LIL-vpt-10.37.R","Flinders Street","1","6344","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3040","2-LIL-vpt-10.32.R","Flinders Street","1","6427","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3042","2-LIL-vpt-10.32.R","Flinders Street","1","6386","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3200","2-LIL-vpt-10.5.R","Flinders Street","1","2468","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3201","2-LIL-vpt-10.38.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3202","2-LIL-vpt-10.6.R","Flinders Street","1","2466","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3203","2-LIL-vpt-10.39.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3204","2-LIL-vpt-10.5.R","Flinders Street","1","2470","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3205","2-LIL-vpt-10.40.H","Lilydale","0","6161","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3206","2-LIL-vpt-10.41.R","Flinders Street","1","8177","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3207","2-LIL-vpt-10.42.H","Lilydale","0","2540","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3208","2-LIL-vpt-10.43.R","Flinders Street","1","8486","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3209","2-LIL-vpt-10.44.H","Mooroolbark","0","","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3210","2-LIL-vpt-10.45.R","Flinders Street","1","8488","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3211","2-LIL-vpt-10.46.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3212","2-LIL-vpt-10.47.R","Flinders Street","1","8490","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3213","2-LIL-vpt-10.48.H","Lilydale","0","8493","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3214","2-LIL-vpt-10.49.R","Flinders Street","1","6382","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3215","2-LIL-vpt-10.50.H","Lilydale","0","8181","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3216","2-LIL-vpt-10.51.R","Flinders Street","1","6485","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3217","2-LIL-vpt-10.52.H","Lilydale","0","8184","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3218","2-LIL-vpt-10.49.R","Flinders Street","1","2571","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3220","2-LIL-vpt-10.51.R","Flinders Street","1","2574","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3221","2-LIL-vpt-10.50.H","Lilydale","0","8496","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3222","2-LIL-vpt-10.53.R","Flinders Street","1","8498","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3223","2-LIL-vpt-10.54.H","Lilydale","0","8500","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3224","2-LIL-vpt-10.51.R","Flinders Street","1","6484","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3225","2-LIL-vpt-10.55.H","Lilydale","0","2575","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3226","2-LIL-vpt-10.49.R","Flinders Street","1","8495","1"
"aus:vic:vic-02-LIL:","T5","02-LIL--10-T5-3227","2-LIL-vpt-10.56.H","Lilydale","0","8503","1"
